24/06/2021,Thursday,15,101,5,0,0,28,7,73,7,21,19,148,50,5152,54,4435,76,439,70,172,68,106,58,110,64,0,23,59,4,0,8,0,5,5,0,0,4,14,9,0,20,4,3,4,0,0,1,0,4,4,82,4,1,2,5,0,0,0,4,31,93,0,0,4,1,0,0,0,0,50,107,20,4,16,0,0,0,0,0,29,341,90,35,26,28,0,0,0,0,18,700,111,40,15,42,0,0,0,0,16,1243,92,53,15,30,0,0,0,0,0,1016,65,15,15,4,0,0,0,0,0,507,42,12,4,0,0,0,0,0,0,209,8,0,0,0,0,0,0,0,0,82,1,4,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2021,Thursday,16,188,7,1,5,43,7,144,8,48,27,168,46,6604,54,5851,76,525,71,115,70,113,55,125,65,1,35,105,4,0,0,0,0,8,0,0,8,35,8,4,45,0,0,4,0,0,0,4,16,0,88,14,0,12,8,0,0,0,16,31,113,12,0,4,4,0,0,0,4,81,111,11,8,9,0,0,0,0,0,37,458,82,31,23,6,0,0,0,0,15,1034,100,19,24,58,0,0,0,0,0,1513,161,26,5,45,0,0,0,0,0,1339,113,18,17,4,0,0,0,0,0,793,27,11,7,0,0,0,0,0,0,251,1,2,0,0,0,0,0,0,0,69,4,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2021,Thursday,17,188,7,1,5,43,7,144,8,48,27,168,46,6604,54,5851,76,525,71,115,70,113,55,125,65,1,35,105,4,0,0,0,0,8,0,0,8,35,8,4,45,0,0,4,0,0,0,4,16,0,88,14,0,12,8,0,0,0,16,31,113,12,0,4,4,0,0,0,4,81,111,11,8,9,0,0,0,0,0,37,458,82,31,23,6,0,0,0,0,15,1034,100,19,24,58,0,0,0,0,0,1513,161,26,5,45,0,0,0,0,0,1339,113,18,17,4,0,0,0,0,0,793,27,11,7,0,0,0,0,0,0,251,1,2,0,0,0,0,0,0,0,69,4,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2021,Thursday,18,218,6,5,5,51,8,162,6,62,34,196,46,7309,54,6629,76,525,66,92,66,63,62,117,67,5,41,143,0,2,5,0,0,0,0,0,6,17,3,3,19,6,0,0,1,0,4,1,14,7,84,20,5,0,1,0,0,1,33,43,105,23,4,1,5,0,0,0,9,70,109,37,2,11,3,0,0,0,2,48,598,94,20,20,16,0,0,0,1,17,1247,132,27,11,45,0,0,0,0,4,1749,115,19,16,28,0,0,0,0,2,1529,54,9,4,14,0,0,0,0,0,793,25,0,0,4,0,0,0,0,0,278,19,3,0,0,0,0,0,0,0,92,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2021,Thursday,19,295,6,15,5,110,5,170,8,65,41,190,60,6773,54,6320,73,352,67,57,71,44,58,114,59,15,106,130,0,0,4,0,0,0,0,0,4,36,4,0,32,0,0,1,9,0,0,4,3,0,122,14,0,4,5,0,0,0,31,9,144,9,0,0,0,0,0,0,9,55,164,8,8,4,4,0,0,0,10,30,772,81,7,16,38,0,0,0,8,60,1602,94,10,7,30,0,0,0,0,14,1457,72,12,8,18,0,0,0,0,14,1091,50,13,4,10,0,0,0,0,8,542,13,7,0,0,0,0,0,0,0,236,7,0,0,0,0,0,0,0,0,107,3,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2021,Thursday,20,260,9,8,15,83,5,169,8,89,32,184,48,5672,53,5403,74,182,67,55,72,32,51,113,57,4,83,141,12,8,8,0,0,0,0,0,0,16,4,2,31,2,0,0,2,4,0,1,28,4,68,11,0,8,0,0,0,8,28,12,110,11,4,4,7,0,0,2,5,72,197,5,2,0,11,0,0,1,4,63,485,40,8,8,49,0,0,0,4,23,1140,29,8,4,34,0,0,0,0,0,1395,26,17,8,10,0,0,0,4,0,1155,30,4,0,0,0,0,0,0,0,566,24,12,0,0,0,0,0,0,0,162,4,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2021,Thursday,21,312,9,25,5,90,8,197,15,76,26,86,42,3492,45,3351,65,100,61,10,53,31,47,80,50,25,78,112,1,0,0,0,0,0,0,0,0,12,0,0,31,0,0,0,4,0,9,55,68,24,101,0,0,0,1,0,3,10,6,20,120,8,0,9,5,0,0,3,1,12,355,9,3,11,25,0,0,2,0,21,558,35,6,7,30,0,0,3,0,9,801,25,1,4,15,0,0,0,0,0,756,12,0,0,0,0,0,0,0,0,465,10,0,0,0,0,0,0,0,0,129,1,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2021,Thursday,22,222,16,2,35,65,5,155,8,31,27,82,44,2364,50,2256,67,75,60,20,66,13,56,54,61,0,65,133,0,0,0,0,0,0,0,0,0,9,0,7,19,0,0,0,0,0,0,8,25,11,78,4,0,0,0,2,0,2,6,12,67,4,0,0,0,0,0,3,0,17,173,13,2,4,4,0,0,0,0,26,298,6,6,4,21,0,0,0,0,5,592,31,4,5,19,0,0,0,0,4,548,13,5,0,10,0,0,0,0,0,352,4,3,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/06/2021,Thursday,23,4,2,0,0,0,0,4,5,0,0,0,0,164,36,156,72,4,65,0,0,4,45,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,45,4,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,5,42,6,0,0,3,5,39,13,12,45,16,37,205,43,190,53,3,45,3,55,9,64,24,49,0,3,27,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,6,0,3,24,0,0,0,0,0,0,6,0,1,24,0,0,0,3,0,0,0,12,6,24,3,0,1,12,0,0,0,0,3,42,0,3,2,6,0,0,0,0,0,30,0,0,3,3,0,0,0,0,0,27,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,6,128,11,0,0,6,20,122,12,33,34,32,50,539,46,494,67,30,69,6,60,9,32,45,57,0,3,90,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,13,6,1,22,0,0,0,0,0,3,19,14,11,18,0,0,0,6,0,0,0,10,4,32,3,3,6,0,0,0,0,0,4,55,6,0,0,21,0,0,0,0,12,133,9,0,0,13,0,0,0,0,0,122,6,3,0,5,0,0,0,0,0,65,3,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,7,278,7,1,5,38,7,239,8,98,32,47,43,1549,48,1400,76,96,70,6,42,47,52,103,57,1,33,189,3,0,0,0,0,3,0,0,3,34,0,6,3,1,3,4,0,0,2,10,20,0,32,3,0,1,2,0,0,6,73,11,21,3,0,7,10,0,0,0,2,14,54,1,0,1,4,0,0,0,0,13,96,10,0,11,41,0,0,0,0,3,217,21,2,9,37,0,0,0,0,0,409,38,1,7,9,0,0,0,0,0,322,13,0,4,0,0,0,0,0,0,153,6,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,8,171,7,7,5,57,8,107,9,96,33,66,58,4005,57,3437,77,443,72,44,73,81,61,151,55,7,48,74,0,0,1,1,0,0,0,0,6,26,0,0,16,9,0,1,2,0,0,1,34,0,38,3,0,7,15,0,3,6,50,0,32,1,0,6,10,0,0,0,12,21,53,15,0,14,8,0,0,0,0,23,217,54,6,0,59,0,0,0,0,14,541,114,13,22,43,0,0,0,0,4,1040,108,12,16,11,0,0,0,0,0,933,85,10,12,3,0,0,0,0,0,398,43,3,3,0,0,0,0,0,4,128,6,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,9,110,4,0,0,20,7,90,6,57,38,66,52,5769,56,4953,76,564,70,62,74,190,61,139,59,0,16,81,0,0,7,0,1,3,0,0,4,9,1,4,21,2,0,0,0,0,0,0,15,0,107,22,0,9,10,0,0,0,19,4,62,3,1,8,5,0,0,0,14,15,85,37,0,24,7,0,0,0,4,27,373,44,4,30,26,0,0,0,4,12,812,140,12,68,79,0,0,0,0,3,1425,166,28,26,10,0,0,0,0,1,1240,128,8,19,2,0,0,0,0,0,594,22,8,3,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,10,115,5,0,0,41,9,74,6,22,30,88,49,3471,54,2849,76,440,70,63,66,119,58,114,56,0,25,67,1,1,2,1,0,0,3,0,15,6,5,0,21,2,1,0,3,0,1,0,1,4,56,2,4,6,7,0,0,1,12,17,69,7,2,6,7,0,0,0,3,12,32,31,3,21,11,0,0,0,0,43,145,59,7,37,26,0,0,0,0,11,455,106,14,23,29,0,0,0,0,0,876,128,20,17,26,0,0,0,0,0,717,61,12,4,2,0,0,0,0,0,341,30,0,3,0,0,0,0,0,0,113,13,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,11,31,5,0,0,8,6,23,9,16,34,41,51,2189,56,1751,76,292,70,58,76,88,61,43,53,0,7,17,1,0,0,0,0,0,0,0,1,4,2,0,24,4,0,4,1,0,0,0,1,0,36,13,0,3,3,0,0,2,9,5,49,14,2,2,6,0,0,0,1,21,47,5,4,11,5,0,0,0,1,5,75,30,3,18,12,0,0,0,0,7,269,63,10,22,11,0,0,0,1,1,484,82,15,19,5,0,0,0,0,2,427,48,12,8,0,0,0,0,0,0,223,17,9,0,0,0,0,0,0,0,82,10,3,1,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,12,33,4,0,0,7,5,26,7,24,43,113,67,5015,57,4356,75,447,70,102,75,110,63,120,56,0,7,22,0,0,0,0,0,0,0,0,0,4,0,4,15,12,0,0,4,0,0,0,8,8,121,4,4,0,14,0,0,0,4,6,51,8,0,8,8,0,0,0,7,5,85,11,4,8,8,0,0,0,0,10,367,89,4,28,22,0,0,0,1,10,864,83,28,30,50,0,0,0,4,34,1212,122,26,24,6,0,0,0,0,24,895,76,17,12,4,0,0,0,0,12,409,21,7,0,0,0,0,0,0,0,233,12,8,0,4,0,0,0,0,0,85,9,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,13,99,5,7,5,12,5,80,6,6,27,246,62,5937,56,5162,77,479,71,135,69,161,61,72,62,7,12,76,0,4,0,4,0,0,0,0,0,4,2,4,27,4,0,4,1,0,0,0,1,6,87,19,7,9,3,0,0,0,3,4,77,9,6,18,4,0,0,0,0,10,76,8,6,12,0,0,0,0,0,67,304,45,14,25,8,0,0,0,0,83,836,115,27,48,38,0,0,0,0,48,1431,136,35,19,18,0,0,0,0,18,1316,87,31,10,0,0,0,0,0,2,667,32,9,16,0,0,0,0,0,0,248,12,0,0,0,0,0,0,0,0,77,8,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,14,44,5,0,0,24,7,20,9,16,38,320,59,5550,55,4835,79,424,73,119,68,172,54,77,58,0,20,12,0,4,0,0,0,12,0,0,4,8,4,0,8,0,0,8,4,0,0,0,0,2,84,16,5,0,0,0,0,0,4,10,87,4,6,16,5,0,0,0,4,72,44,20,0,28,0,0,0,0,4,74,354,44,28,29,27,0,0,0,0,91,690,78,27,47,36,0,0,0,0,44,1072,110,25,22,5,0,0,0,0,23,1302,87,14,6,0,0,0,0,0,0,781,53,10,0,0,0,0,0,0,0,274,12,4,4,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,15,90,5,0,0,49,8,41,7,16,38,245,57,5838,55,5109,76,428,69,161,62,140,65,101,64,0,35,33,0,0,13,0,4,4,0,0,14,8,0,12,30,4,15,0,0,0,0,0,4,4,76,22,4,12,0,0,0,0,4,12,79,8,8,5,0,0,0,0,7,42,127,4,1,10,10,0,0,0,1,75,340,41,28,18,9,0,0,0,0,44,965,113,38,28,61,0,0,0,0,46,1305,136,17,32,21,0,0,0,0,10,1151,74,28,14,0,0,0,0,0,0,648,16,17,4,0,0,0,0,0,0,244,10,1,13,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,16,177,5,0,0,49,7,128,7,10,25,242,57,7273,55,6482,77,563,69,119,69,109,60,107,60,0,41,102,0,0,5,0,0,0,0,0,8,26,0,11,36,0,0,0,0,0,0,0,10,0,71,22,2,8,5,0,0,0,0,15,112,8,9,6,0,0,0,0,0,35,94,27,11,17,0,0,0,0,0,98,350,71,2,19,48,0,0,0,0,31,1263,160,30,25,38,0,0,0,0,33,1846,155,29,25,13,0,0,0,0,11,1573,71,31,7,3,0,0,0,0,8,779,34,5,2,0,0,0,0,0,0,283,13,0,0,0,0,0,0,0,0,53,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,17,154,5,0,0,48,8,106,8,39,28,178,45,6406,55,5672,75,483,70,135,67,116,63,104,61,0,36,80,8,4,6,1,0,2,0,0,12,24,0,5,44,4,4,8,1,0,0,0,12,4,82,3,4,0,8,0,0,1,11,31,101,24,1,3,5,0,0,1,8,75,144,13,8,7,7,0,0,0,0,42,463,39,13,19,6,0,0,0,0,15,1078,134,38,37,50,0,0,0,0,2,1561,150,42,19,22,0,0,0,0,0,1239,77,21,13,5,0,0,0,0,0,627,34,4,7,0,0,0,0,0,0,228,4,0,1,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,18,263,4,0,0,51,6,212,7,48,34,171,45,7097,53,6354,74,531,68,124,65,88,61,128,60,0,46,175,8,0,0,0,0,0,0,0,5,37,0,8,15,2,0,0,7,0,0,0,8,4,53,11,4,3,7,0,0,0,12,40,71,8,0,7,0,0,0,0,15,64,240,41,10,8,8,0,0,0,5,42,689,94,34,36,21,0,0,0,0,13,1408,139,29,6,51,0,0,0,0,0,1691,143,33,14,26,0,0,0,0,0,1259,39,10,10,8,0,0,0,0,0,580,43,1,4,0,0,0,0,0,0,247,11,3,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,19,251,4,0,0,71,5,180,6,104,53,234,60,7903,51,7305,69,436,65,100,63,62,57,149,59,0,71,160,5,0,8,1,0,0,0,0,0,20,1,0,36,1,0,0,6,0,0,0,0,0,104,19,6,0,6,0,0,0,19,17,230,23,0,1,5,0,0,0,17,45,386,17,11,18,14,0,0,0,30,69,1210,74,27,14,33,0,0,0,14,53,1756,139,27,23,50,0,0,0,8,26,1741,104,10,6,26,0,0,0,5,14,1080,46,15,0,9,0,0,0,5,10,517,4,4,0,0,0,0,0,0,0,171,5,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,20,258,7,11,5,61,5,186,10,25,35,466,53,6735,52,6405,72,265,64,11,73,54,52,117,57,11,61,144,0,4,2,0,0,1,0,0,0,16,4,0,36,2,0,1,1,0,0,6,7,0,134,5,0,2,10,0,0,12,5,52,137,0,0,5,8,0,0,8,6,134,298,43,0,20,4,0,0,0,1,139,843,63,0,10,38,0,0,0,0,101,1354,54,2,10,39,0,0,0,2,29,1575,55,9,0,11,0,0,0,0,6,1217,24,0,1,5,0,0,0,0,1,507,15,0,4,1,0,0,0,0,0,226,4,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,21,418,5,0,0,152,5,266,10,41,43,165,43,5101,51,4893,64,166,68,29,64,13,60,92,55,0,151,234,0,8,15,0,0,0,0,0,0,3,0,2,52,0,0,0,0,0,0,0,3,6,103,0,0,1,1,0,0,8,18,39,98,0,5,0,0,0,1,12,9,65,397,13,0,0,28,0,0,9,6,41,1177,46,3,2,37,0,0,0,5,4,1430,35,13,10,21,0,0,0,0,0,972,36,5,0,5,0,0,0,0,0,425,24,0,0,0,0,0,0,0,0,183,10,3,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,22,311,7,5,5,84,5,222,11,21,35,141,47,3089,45,2961,64,85,61,19,48,24,53,61,51,5,83,177,0,1,5,0,1,0,0,0,0,12,3,1,20,0,0,1,0,0,0,9,5,2,78,0,1,3,4,0,0,7,3,12,76,0,5,1,7,0,1,9,10,86,241,29,0,8,6,0,0,4,0,29,665,16,10,0,34,0,0,4,0,9,849,18,0,5,10,0,0,0,0,1,653,11,2,5,0,0,0,0,0,0,264,6,0,1,0,0,0,0,0,0,95,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/06/2021,Friday,23,11,3,0,0,1,5,10,5,0,0,4,25,255,24,250,64,5,57,0,0,0,0,5,55,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,43,4,0,0,5,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/06/2021,Saturday,5,6,3,0,0,3,5,3,5,0,0,5,53,175,19,162,50,13,45,0,0,0,0,23,51,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,14,0,0,0,3,0,0,0,0,0,31,4,0,0,3,0,0,0,0,3,58,6,0,0,9,0,0,0,0,1,24,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/06/2021,Saturday,6,87,6,0,0,6,5,81,13,21,35,22,40,541,40,451,60,62,46,15,51,13,42,32,48,0,6,51,0,0,6,0,0,0,0,0,0,3,0,3,10,6,0,4,0,0,0,16,6,0,33,0,0,0,2,0,0,11,9,7,11,17,0,0,6,0,0,0,6,9,36,10,9,6,9,0,0,0,0,2,98,19,3,0,12,0,0,0,0,1,131,7,3,1,2,0,0,0,0,0,76,3,0,2,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/06/2021,Saturday,7,336,12,2,15,64,10,270,10,120,29,27,44,907,43,781,62,79,56,9,42,38,53,99,52,0,44,211,6,0,0,0,0,0,0,2,14,22,9,0,24,1,3,0,2,0,0,6,43,0,33,6,0,3,4,0,6,31,59,4,16,6,0,5,9,0,0,0,3,23,63,15,0,7,10,0,0,0,0,0,132,10,6,8,54,0,0,0,0,0,270,28,0,10,20,0,0,0,0,0,191,12,0,5,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/06/2021,Saturday,8,214,8,2,5,46,9,166,9,125,39,80,51,2676,51,2255,70,310,62,39,65,72,61,128,47,2,33,113,7,0,5,3,0,0,0,0,10,42,1,0,15,5,0,0,0,0,2,6,21,8,73,18,1,5,5,0,1,5,42,8,43,0,0,0,20,0,0,0,24,24,99,33,3,16,52,0,0,0,23,16,246,61,5,24,41,0,0,0,2,19,569,86,17,12,10,0,0,0,5,0,658,82,11,0,0,0,0,0,0,5,403,17,2,5,0,0,0,0,0,0,92,0,0,6,0,0,0,0,0,0,28,5,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
