dia,mes,año,hora,dia_semana,interseccion,tipo_accidente,causa_accidente,lesionados,fallecidos,num_resp,num_afect
26,5,2020,12,Martes,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,2
7,12,2015,13,Lunes,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,1
22,5,2019,19,Miércoles,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,2
8,2,2018,20,Jueves,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,1
5,12,2015,22,Sábado,Alfonso Reyes con Bosques Del Olivo,Choque de Crucero,No respeto semáforo,0,0,1,1
30,12,2017,0,Sábado,Alfonso Reyes con Bosques Del Olivo,Estrellamiento,Otros,0,0,1,1
28,2,2016,4,Domingo,Alfonso Reyes con Bosques Del Olivo,Estrellamiento,Estado alcohólico,0,0,1,0
20,4,2018,8,Viernes,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,1
23,3,2015,8,Lunes,Alfonso Reyes con Bosques Del Olivo,Choque de Crucero,Invadir carril,0,0,1,1
24,4,2019,11,Miércoles,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,1
30,8,2018,15,Jueves,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,1
29,5,2015,15,Viernes,Alfonso Reyes con Bosques Del Olivo,Choque de Crucero,No respeto semáforo,0,0,1,2
8,2,2018,16,Jueves,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,1
9,6,2016,17,Jueves,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,1
6,9,2015,17,Domingo,Alfonso Reyes con Bosques Del Olivo,Choque de Crucero,No respeto semáforo,0,0,1,1
6,6,2017,20,Martes,Alfonso Reyes con Bosques Del Olivo,Estrellamiento,Distracción,0,0,1,0
1,4,2016,21,Viernes,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,1
17,2,2020,14,Lunes,Alfonso Reyes con Bosques Del Olivo,Atropello,Otros,1,0,1,0
28,4,2015,7,Martes,Alfonso Reyes con Bosques Del Olivo,Choque Lateral,Invadir carril,0,0,1,1
26,3,2015,9,Jueves,Alfonso Reyes con Bosques Del Olivo,Choque de Crucero,Viro indevidamente,0,0,1,1
20,9,2016,12,Martes,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,3
5,2,2016,13,Viernes,Alfonso Reyes con Bosques Del Olivo,NA,Otros,0,0,1,1
2,2,2015,15,Lunes,Alfonso Reyes con Bosques Del Olivo,Choque Lateral,Invadir carril,0,0,1,1
25,3,2019,15,Lunes,Alfonso Reyes con Bosques Del Olivo,Choque de Crucero,No respeto semáforo,0,0,1,1
14,8,2018,19,Martes,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,1
28,10,2017,20,Sábado,Alfonso Reyes con Bosques Del Olivo,Choque Lateral,Invadir carril,0,0,1,1
9,7,2020,18,Jueves,Alfonso Reyes con Bosques Del Olivo,Alcance,No guardo distancia,0,0,1,1
11,7,2017,1,Martes,Alfonso Reyes con Bosques Del Valle,Estrellamiento,Distracción,0,0,1,2
13,8,2016,2,Sábado,Alfonso Reyes con Bosques Del Valle,Estrellamiento,NA,0,0,1,0
25,11,2016,3,Viernes,Alfonso Reyes con Bosques Del Valle,Estrellamiento,Otros,0,0,1,0
17,3,2017,3,Viernes,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
15,3,2017,7,Miércoles,Alfonso Reyes con Bosques Del Valle,Estrellamiento,NA,0,0,1,0
30,11,2016,7,Miércoles,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
9,8,2017,7,Miércoles,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
3,2,2015,9,Martes,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
26,7,2016,9,Martes,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
13,12,2016,10,Martes,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
21,6,2018,11,Jueves,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
10,12,2015,13,Jueves,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
8,2,2016,14,Lunes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
11,6,2015,14,Jueves,Alfonso Reyes con Bosques Del Valle,Choque Diverso,Viro indevidamente,0,0,1,1
14,4,2015,15,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
13,9,2018,16,Jueves,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
15,9,2015,16,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
27,3,2016,17,Domingo,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
6,4,2018,17,Viernes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
22,1,2015,17,Jueves,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
19,10,2017,17,Jueves,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,Invadir carril,0,0,1,1
6,5,2015,18,Miércoles,Alfonso Reyes con Bosques Del Valle,Estrellamiento,NA,0,0,1,0
5,2,2019,19,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,2
26,3,2015,19,Jueves,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,2
14,10,2015,21,Miércoles,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
15,4,2016,22,Viernes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,3
27,1,2020,16,Lunes,Alfonso Reyes con Bosques Del Valle,NA,Invadir carril,0,0,1,1
10,4,2015,0,Viernes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
20,4,2018,0,Viernes,Alfonso Reyes con Bosques Del Valle,Estrellamiento,Distracción,0,0,1,0
5,11,2017,1,Domingo,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
11,12,2015,2,Viernes,Alfonso Reyes con Bosques Del Valle,Estrellamiento,Otros,1,0,1,0
19,10,2018,3,Viernes,Alfonso Reyes con Bosques Del Valle,Estrellamiento,Otros,0,0,1,0
12,12,2019,6,Jueves,Alfonso Reyes con Bosques Del Valle,Estrellamiento,Otros,0,0,1,0
7,3,2016,7,Lunes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
2,1,2016,7,Sábado,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
17,1,2017,8,Martes,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
16,4,2016,8,Sábado,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
7,3,2016,9,Lunes,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
3,7,2019,9,Miércoles,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
23,5,2017,9,Martes,Alfonso Reyes con Bosques Del Valle,Choque Lateral,NA,0,0,1,1
4,11,2017,9,Sábado,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,Otros,0,0,1,1
22,2,2018,10,Jueves,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,2
26,12,2017,10,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
14,6,2017,10,Miércoles,Alfonso Reyes con Bosques Del Valle,Choque Diverso,Otros,0,0,1,0
31,7,2015,10,Viernes,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
5,5,2017,10,Viernes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
9,4,2019,10,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,2
17,7,2015,10,Viernes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
5,10,2019,11,Sábado,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
15,10,2015,11,Jueves,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
15,2,2016,11,Lunes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
28,7,2015,12,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
23,5,2018,12,Miércoles,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
4,12,2019,12,Miércoles,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
20,6,2017,12,Martes,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
29,5,2018,12,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
13,9,2017,12,Miércoles,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,2
4,4,2019,12,Jueves,Alfonso Reyes con Bosques Del Valle,Estrellamiento,Distracción,0,0,1,0
23,11,2019,12,Sábado,Alfonso Reyes con Bosques Del Valle,Estrellamiento,Otros,0,0,1,2
26,4,2017,13,Miércoles,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
27,7,2018,13,Viernes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
23,2,2017,13,Jueves,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
16,1,2018,13,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
9,8,2017,13,Miércoles,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
16,1,2016,13,Sábado,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
9,6,2015,14,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
6,3,2019,14,Miércoles,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
4,10,2017,14,Miércoles,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
8,2,2016,14,Lunes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
2,12,2016,14,Viernes,Alfonso Reyes con Bosques Del Valle,Alcance,Distracción,0,0,1,1
10,10,2019,14,Jueves,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
8,4,2016,15,Viernes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
10,8,2015,15,Lunes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
10,8,2015,15,Lunes,Alfonso Reyes con Bosques Del Valle,Estrellamiento,No guardo distancia,0,0,1,1
13,9,2018,15,Jueves,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
2,6,2015,15,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,2
1,11,2019,15,Viernes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
17,11,2015,15,Martes,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
6,9,2017,16,Miércoles,Alfonso Reyes con Bosques Del Valle,Estrellamiento,Distracción,0,0,1,0
12,4,2018,16,Jueves,Alfonso Reyes con Bosques Del Valle,Estrellamiento,Otros,0,0,1,2
10,10,2016,16,Lunes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
1,7,2019,17,Lunes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
12,5,2017,17,Viernes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
7,4,2019,17,Domingo,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
29,3,2017,17,Miércoles,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
12,7,2019,17,Viernes,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
4,8,2017,17,Viernes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
13,10,2018,18,Sábado,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
2,1,2019,18,Miércoles,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
11,8,2015,18,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
22,2,2018,18,Jueves,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
20,4,2015,18,Lunes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
21,3,2018,18,Miércoles,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
13,7,2015,19,Lunes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,2
10,2,2016,19,Miércoles,Alfonso Reyes con Bosques Del Valle,Alcance,Otros,0,0,1,1
12,10,2016,19,Miércoles,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
6,8,2019,19,Martes,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,3
4,9,2018,19,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
27,4,2015,19,Lunes,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,Invadir carril,0,0,1,1
15,12,2016,19,Jueves,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
30,5,2019,19,Jueves,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,Otros,0,0,1,1
24,10,2017,20,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
5,5,2016,20,Jueves,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
30,5,2015,20,Sábado,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
21,11,2019,20,Jueves,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
20,9,2018,21,Jueves,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
10,9,2016,21,Sábado,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
23,5,2015,21,Sábado,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
2,1,2015,21,Viernes,Alfonso Reyes con Bosques Del Valle,Estrellamiento,NA,0,0,1,0
30,7,2018,21,Lunes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
16,1,2016,23,Sábado,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,2
8,5,2017,23,Lunes,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
26,5,2020,9,Martes,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
8,2,2020,12,Sábado,Alfonso Reyes con Bosques Del Valle,Choque Lateral,Invadir carril,0,0,1,1
20,11,2020,15,Viernes,Alfonso Reyes con Bosques Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
28,1,2020,16,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
29,1,2020,16,Miércoles,Alfonso Reyes con Bosques Del Valle,Estrellamiento,Distracción,0,0,1,1
11,2,2020,20,Martes,Alfonso Reyes con Bosques Del Valle,Alcance,No guardo distancia,0,0,1,1
25,8,2017,14,Viernes,Alfonso Reyes con Callejon De Capellania,Alcance,No guardo distancia,0,0,1,2
15,8,2015,1,Sábado,Alfonso Reyes con Calzada Del Rosario,Choque Lateral,Invadir carril,0,0,1,1
15,12,2015,6,Martes,Alfonso Reyes con Calzada Del Rosario,Estrellamiento,Viro indevidamente,0,0,1,0
14,12,2018,9,Viernes,Alfonso Reyes con Calzada Del Rosario,Estrellamiento,Otros,0,0,1,0
4,7,2017,12,Martes,Alfonso Reyes con Calzada Del Rosario,Alcance,No guardo distancia,0,0,1,2
22,2,2017,14,Miércoles,Alfonso Reyes con Calzada Del Rosario,Estrellamiento,Otros,0,0,1,0
31,10,2017,14,Martes,Alfonso Reyes con Calzada Del Rosario,Estrellamiento,Otros,0,0,1,0
12,6,2018,20,Martes,Alfonso Reyes con Calzada Del Rosario,Alcance,No guardo distancia,0,0,1,1
16,11,2017,7,Jueves,Alfonso Reyes con Calzada Del Rosario,Alcance,No guardo distancia,0,0,1,1
6,4,2016,9,Miércoles,Alfonso Reyes con Calzada Del Rosario,Alcance,No guardo distancia,0,0,1,1
6,4,2016,9,Miércoles,Alfonso Reyes con Calzada Del Rosario,Alcance,No guardo distancia,0,0,1,2
6,4,2016,9,Miércoles,Alfonso Reyes con Calzada Del Rosario,Alcance,No guardo distancia,0,0,1,2
1,1,2017,9,Domingo,Alfonso Reyes con Calzada Del Rosario,Estrellamiento,Otros,0,0,1,0
12,4,2019,10,Viernes,Alfonso Reyes con Calzada Del Rosario,Alcance,No guardo distancia,0,0,1,1
16,2,2015,16,Lunes,Alfonso Reyes con Calzada Del Rosario,Alcance,No guardo distancia,0,0,1,1
11,4,2019,17,Jueves,Alfonso Reyes con Calzada Del Rosario,Alcance,No guardo distancia,0,0,1,1
25,3,2019,8,Lunes,Alfonso Reyes con Camilo Flammarion,Choque de Crucero,Invadir carril,0,0,1,1
31,1,2019,8,Jueves,Alfonso Reyes con Camilo Flammarion,Choque de Crucero,Invadir carril,0,0,1,1
27,1,2018,10,Sábado,Alfonso Reyes con Camilo Flammarion,Choque Lateral,Invadir carril,0,0,1,1
6,8,2016,11,Sábado,Alfonso Reyes con Camilo Flammarion,Choque Lateral,Invadir carril,0,0,1,1
23,11,2019,13,Sábado,Alfonso Reyes con Camilo Flammarion,Choque Diverso,Otros,0,0,2,0
6,8,2018,13,Lunes,Alfonso Reyes con Camilo Flammarion,Choque de Crucero,Otros,0,0,1,1
4,10,2019,14,Viernes,Alfonso Reyes con Camilo Flammarion,NA,Otros,0,0,1,1
3,4,2018,14,Martes,Alfonso Reyes con Camilo Flammarion,Choque Lateral,Invadir carril,0,0,1,1
7,12,2016,14,Miércoles,Alfonso Reyes con Camilo Flammarion,Alcance,No guardo distancia,0,0,1,1
28,2,2019,15,Jueves,Alfonso Reyes con Camilo Flammarion,Choque de Crucero,Otros,0,0,1,1
1,4,2016,17,Viernes,Alfonso Reyes con Camilo Flammarion,Alcance,No guardo distancia,0,0,1,1
10,2,2016,18,Miércoles,Alfonso Reyes con Camilo Flammarion,Choque Lateral,Otros,0,0,1,1
24,11,2016,18,Jueves,Alfonso Reyes con Camilo Flammarion,Alcance,No guardo distancia,0,0,1,2
25,7,2020,3,Sábado,Alfonso Reyes con Camilo Flammarion,Estrellamiento,Viro indevidamente,0,0,1,0
14,10,2020,15,Miércoles,Alfonso Reyes con Camilo Flammarion,Choque de Crucero,Otros,0,0,1,1
15,8,2019,0,Jueves,Alfonso Reyes con Campestre,Choque Lateral,Invadir carril,0,0,1,1
19,1,2016,7,Martes,Alfonso Reyes con Campestre,Alcance,No guardo distancia,0,0,1,1
13,3,2015,7,Viernes,Alfonso Reyes con Campestre,Choque de Crucero,Viro indevidamente,0,0,1,1
10,1,2019,8,Jueves,Alfonso Reyes con Campestre,Estrellamiento,NA,0,0,1,0
18,1,2016,13,Lunes,Alfonso Reyes con Campestre,Alcance,Otros,0,0,1,1
13,9,2017,13,Miércoles,Alfonso Reyes con Campestre,Alcance,No guardo distancia,0,0,1,1
27,8,2019,14,Martes,Alfonso Reyes con Campestre,Alcance,No guardo distancia,0,0,1,1
30,3,2019,14,Sábado,Alfonso Reyes con Campestre,Choque Lateral,Invadir carril,0,0,1,1
21,3,2017,14,Martes,Alfonso Reyes con Campestre,Alcance,No guardo distancia,0,0,1,1
3,9,2019,14,Martes,Alfonso Reyes con Campestre,Alcance,No guardo distancia,0,0,1,2
26,4,2017,16,Miércoles,Alfonso Reyes con Campestre,Choque Lateral,Invadir carril,0,0,1,1
18,9,2017,18,Lunes,Alfonso Reyes con Campestre,Alcance,No guardo distancia,0,0,1,1
12,4,2019,18,Viernes,Alfonso Reyes con Campestre,Alcance,No guardo distancia,0,0,1,1
29,4,2015,19,Miércoles,Alfonso Reyes con Campestre,Alcance,No guardo distancia,0,0,1,2
25,9,2017,19,Lunes,Alfonso Reyes con Campestre,Alcance,No guardo distancia,0,0,1,1
8,9,2015,19,Martes,Alfonso Reyes con Campestre,Alcance,No guardo distancia,0,0,1,1
11,3,2020,18,Miércoles,Alfonso Reyes con Campestre,Alcance,No guardo distancia,0,0,1,1
21,5,2018,9,Lunes,Alfonso Reyes con Cañada,Alcance,No guardo distancia,0,0,1,1
19,1,2016,18,Martes,Alfonso Reyes con Cañada,Alcance,No guardo distancia,0,0,1,1
28,11,2015,3,Sábado,Alfonso Reyes con Cañada,Estrellamiento,Distracción,0,0,1,0
18,7,2015,4,Sábado,Alfonso Reyes con Cañada,Estrellamiento,Otros,0,0,1,0
24,11,2015,7,Martes,Alfonso Reyes con Cañada,Choque Diverso,Otros,0,0,1,1
23,4,2019,8,Martes,Alfonso Reyes con Cañada,Estrellamiento,Distracción,0,0,1,0
24,3,2015,9,Martes,Alfonso Reyes con Cañada,Choque Diverso,Otros,0,0,1,1
22,8,2018,13,Miércoles,Alfonso Reyes con Cañada,Estrellamiento,Viro indevidamente,0,0,1,1
28,3,2016,13,Lunes,Alfonso Reyes con Cañada,Alcance,No guardo distancia,0,0,1,1
3,9,2016,13,Sábado,Alfonso Reyes con Cañada,Estrellamiento,Otros,0,0,1,1
28,10,2016,13,Viernes,Alfonso Reyes con Cañada,Alcance,No guardo distancia,0,0,1,1
28,10,2016,13,Viernes,Alfonso Reyes con Cañada,Alcance,No guardo distancia,0,0,1,1
11,9,2015,15,Viernes,Alfonso Reyes con Cañada,Estrellamiento,Distracción,0,0,1,0
6,8,2019,15,Martes,Alfonso Reyes con Cañada,Choque de Crucero,No respeto alto,0,0,1,1
2,5,2016,16,Lunes,Alfonso Reyes con Cañada,Estrellamiento,Exceso de velocidad,0,0,1,0
9,9,2019,16,Lunes,Alfonso Reyes con Cañada,Choque Lateral,Invadir carril,0,0,1,1
30,1,2016,16,Sábado,Alfonso Reyes con Cañada,Alcance,No guardo distancia,0,0,1,1
23,4,2017,16,Domingo,Alfonso Reyes con Cañada,Choque de Crucero,Otros,0,0,1,1
9,2,2015,16,Lunes,Alfonso Reyes con Cañada,Choque Lateral,Invadir carril,0,0,1,1
14,8,2019,17,Miércoles,Alfonso Reyes con Cañada,Alcance,No guardo distancia,0,0,1,1
27,4,2017,18,Jueves,Alfonso Reyes con Cañada,Choque de Crucero,Invadir carril,0,0,1,1
2,5,2015,19,Sábado,Alfonso Reyes con Cañada,Estrellamiento,Exceso de velocidad,0,0,1,0
28,5,2015,23,Jueves,Alfonso Reyes con Cañada,Estrellamiento,Otros,0,0,1,0
7,11,2015,7,Sábado,Alfonso Reyes con Candelaria,Estrellamiento,NA,0,0,1,1
6,3,2015,13,Viernes,Alfonso Reyes con Candelaria,Alcance,No guardo distancia,0,0,1,1
7,10,2019,20,Lunes,Alfonso Reyes con Carrizalejo,Alcance,No guardo distancia,0,0,1,1
23,8,2018,19,Jueves,Alfonso Reyes con Centenario,Choque Lateral,Invadir carril,0,0,1,1
17,11,2016,8,Jueves,Alfonso Reyes con Cerro Prieto,Alcance,No guardo distancia,0,0,1,1
13,11,2018,7,Martes,Alfonso Reyes con Conquistadores,Alcance,No guardo distancia,0,0,1,1
27,11,2017,18,Lunes,Alfonso Reyes con Convento,Choque Diverso,Otros,0,0,1,1
12,7,2018,3,Jueves,Alfonso Reyes con Convento,Alcance,No guardo distancia,0,0,1,1
4,5,2019,3,Sábado,Alfonso Reyes con Convento,Choque de Crucero,No respeto alto,0,0,1,1
13,5,2018,5,Domingo,Alfonso Reyes con Convento,Estrellamiento,Viro indevidamente,0,0,1,0
25,1,2018,7,Jueves,Alfonso Reyes con Convento,Choque Diverso,Viro indevidamente,0,0,1,1
1,11,2017,7,Miércoles,Alfonso Reyes con Convento,Choque de Crucero,No respeto alto,0,0,1,1
10,3,2017,7,Viernes,Alfonso Reyes con Convento,Choque de Crucero,Viro indevidamente,0,0,1,1
30,10,2019,8,Miércoles,Alfonso Reyes con Convento,Alcance,No guardo distancia,0,0,1,2
22,2,2018,8,Jueves,Alfonso Reyes con Convento,Choque de Crucero,Viro indevidamente,0,0,1,1
27,10,2017,9,Viernes,Alfonso Reyes con Convento,Choque de Crucero,No respeto alto,0,0,1,1
22,10,2016,11,Sábado,Alfonso Reyes con Convento,Choque de Crucero,Otros,0,0,1,1
15,9,2018,13,Sábado,Alfonso Reyes con Convento,Alcance,No guardo distancia,0,0,1,1
4,9,2017,14,Lunes,Alfonso Reyes con Convento,Choque de Crucero,No respeto alto,0,0,1,1
18,10,2017,14,Miércoles,Alfonso Reyes con Convento,Choque de Crucero,No respeto alto,0,0,1,1
5,4,2017,14,Miércoles,Alfonso Reyes con Convento,Alcance,No guardo distancia,0,0,1,1
22,11,2016,14,Martes,Alfonso Reyes con Convento,Choque de Crucero,No respeto alto,0,0,1,1
2,4,2018,14,Lunes,Alfonso Reyes con Convento,Alcance,No guardo distancia,0,0,1,1
5,6,2017,15,Lunes,Alfonso Reyes con Convento,Choque de Crucero,Viro indevidamente,0,0,1,1
18,9,2017,16,Lunes,Alfonso Reyes con Convento,Choque de Crucero,Viro indevidamente,0,0,1,1
18,4,2016,17,Lunes,Alfonso Reyes con Convento,Choque de Crucero,Otros,0,0,1,1
29,1,2018,17,Lunes,Alfonso Reyes con Convento,Alcance,No guardo distancia,0,0,1,2
20,4,2018,18,Viernes,Alfonso Reyes con Convento,Choque de Crucero,Distracción,0,0,1,1
